Residual_ESN,Residual_LSTM,Residual_CNN_LSTM
267.6889510348956,-357.37890625,-99.2109375
205.34074469831103,-309.5390625,-43.568359375
-161.15794483228456,-554.048828125,-290.76953125
20.95398899950669,-358.037109375,-104.875
431.5962989825566,208.95703125,436.384765625
-89.05728549074047,-82.494140625,99.115234375
-126.88171556918678,-120.462890625,25.1484375
255.59521648915688,297.931640625,407.962890625
-12.93121014244025,111.609375,176.46875
208.82341782100775,251.994140625,274.671875
-101.21128523408333,-27.884765625,-47.58984375
-118.3020686440068,-132.142578125,-191.642578125
23.62890682980651,-221.033203125,25.640625
77.22979008958282,-121.783203125,93.845703125
-241.47661300150503,-339.638671875,-212.126953125
14.788417117120844,-97.1640625,-79.16796875
-188.4916753060461,-319.921875,-436.1171875
-103.71163952673669,-385.705078125,-558.037109375
-165.29216635275952,-400.201171875,-527.515625
-152.6990542346175,-371.787109375,-410.7734375
-351.79643754442804,-683.50390625,-627.7265625
189.31148685435255,-319.04296875,-173.53515625
30.905692727304995,-369.88671875,-174.958984375
-99.26358014790821,-572.173828125,-355.263671875
76.21504780375471,-509.982421875,-268.740234375
92.74058945038632,-492.875,-244.71484375
154.79145958354275,-358.84765625,-124.080078125
25.018898462429206,-256.869140625,-41.046875
-93.7855618664762,-123.8203125,77.521484375
-70.53442434367389,-33.318359375,131.54296875
-133.20767581256223,-36.767578125,86.603515625
-180.17186700464663,-7.1953125,81.505859375
-254.71334183023282,-145.416015625,-97.65234375
-52.12388750564787,-28.0234375,-18.28515625
-41.19496447453275,-87.08984375,-120.1484375
35.52590339084418,-77.041015625,-152.337890625
-93.2753744205329,-388.2529296875,-256.646484375
102.37437920942102,-249.4814453125,-107.6982421875
171.7413983255792,-98.873046875,-25.3623046875
-199.22263711721098,-322.751953125,-332.90234375
-0.4352287849105778,-298.490234375,-398.33203125
92.80372432591867,-246.7734375,-396.5849609375
27.95137664080903,-197.5283203125,-324.548828125
-245.3781000889485,-369.3203125,-419.478515625
-138.59947772545092,-333.587890625,-298.4580078125
159.29576586490293,-75.8359375,44.6083984375
301.517602526068,52.54296875,220.1298828125
57.75481954554198,-236.74609375,-60.908203125
-338.82495589917744,-756.376953125,-572.0
-181.0451445556937,-741.2666015625,-539.1572265625
311.64769874038393,-172.4990234375,36.349609375
47.47931677111956,-162.6396484375,22.953125
194.77420499501022,82.640625,245.5390625
-786.2585377561154,-732.4345703125,-603.4736328125
153.7377357525147,32.55859375,146.5263671875
196.2882479834425,360.15625,432.7314453125
250.5699146153038,512.0654296875,535.625
-193.098824933375,81.880859375,63.2490234375
-102.22899075752684,-16.697265625,-70.9375
-283.9077689956048,-307.8310546875,-398.73828125
328.60255764395333,-187.4765625,217.2734375
-243.5884372899436,-648.8759765625,-193.9453125
-262.82302906356017,-730.77734375,-267.203125
138.62457499938682,-448.4033203125,-94.36328125
260.9496087399566,-272.333984375,-167.5947265625
-414.0419824194323,-474.85546875,-667.373046875
378.24657137366376,676.0263671875,335.568359375
202.93612872717858,947.1689453125,590.61328125
-195.04494636908203,199.095703125,-5.875
-348.85730111464363,-502.80859375,-529.78125
-449.0370751891569,-828.28125,-700.77734375
-313.2146833620427,-762.40234375,-517.404296875
-232.6883533963137,-718.974609375,-403.6279296875
84.37740147828845,-372.1337890625,-17.6396484375
-226.73518250100824,-464.30078125,-78.1767578125
71.68406155137745,-198.9873046875,199.53515625
-100.69239950325209,-268.767578125,130.0810546875
252.81602103995647,-126.0009765625,233.6259765625
287.38723180091256,164.3603515625,501.9462890625
-111.08000007704504,-8.9033203125,299.958984375
35.8008874038951,70.677734375,345.5888671875
204.27333926486608,73.0595703125,293.361328125
88.60024272938426,-151.3759765625,9.4716796875
396.22103455804427,-35.654296875,59.6328125
-37.97676335019423,-303.8349609375,2.6650390625
200.73137094346748,-206.728515625,129.2353515625
187.47061744874918,-108.796875,175.9462890625
-124.4359440845019,-245.5712890625,-80.109375
-119.7778147019817,-254.8076171875,-262.5654296875
169.71405053351555,121.5087890625,-97.578125
-114.94664859001205,506.384765625,214.2216796875
-224.98673664663147,397.958984375,137.517578125
-287.47958058047516,-376.73046875,-503.150390625
-133.9110216181798,-763.083984375,-735.544921875
209.96960009861505,-462.701171875,-311.64453125
-363.1319939211644,-847.205078125,-607.392578125
57.07969771218632,-564.7529296875,-267.6376953125
204.64000245647367,-319.251953125,16.1943359375
243.09146861245245,-193.7763671875,152.916015625
218.0367599211113,-37.146484375,312.3525390625
242.0306751472108,123.802734375,457.763671875
-213.39661923508356,-205.306640625,101.0380859375
-50.30663647850997,-11.9248046875,273.21484375
284.17608945957363,346.2314453125,593.484375
-638.9966378597164,-485.634765625,-284.2861328125
80.97297200831781,-27.2861328125,133.5830078125
-149.3702374603581,-246.240234375,-144.1240234375
-32.47632572986913,-230.9521484375,-188.517578125
237.27895813320902,-13.7890625,238.765625
-178.3412295603448,-372.744140625,-84.4765625
-84.46650517844682,-311.869140625,-29.59375
150.61155408135892,-116.466796875,63.2373046875
77.88581190703553,-128.67578125,-134.4228515625
-567.5567941159898,-475.2783203125,-636.8564453125
9.287470990044312,318.2080078125,120.7763671875
228.54978554265472,699.9033203125,510.98046875
239.27727353788578,222.05859375,140.76171875
371.9544129046444,-153.541015625,-106.578125
-14.070225109087914,-526.53515625,-373.578125
38.573437078670395,-465.7421875,-249.7685546875
-27.917464288982956,-357.3046875,-97.94140625
-222.88524164861883,-453.4560546875,-165.1259765625
-5.978162131552381,-262.6201171875,41.1904296875
151.73737263859402,-8.953125,297.0390625
-852.7082841811407,-874.51171875,-579.9697265625
977.1010721961338,657.8125,933.3408203125
-69.30919282722425,114.966796875,343.7724609375
-99.50659029589224,49.9677734375,246.59765625
481.55887215215444,412.31640625,550.9580078125
402.80235328420713,529.2060546875,618.0498046875
3.869123773996762,98.0126953125,131.7275390625
-52.027003022438294,-116.927734375,-140.1669921875
-264.4025652930468,-300.0751953125,-190.6630859375
-80.35845821160365,-182.8388671875,-41.18359375
231.68031367643925,157.5849609375,279.6201171875
95.55506319879896,174.2275390625,202.5517578125
165.17139373364625,253.7412109375,134.12890625
448.2210582902171,704.71484375,433.2421875
-204.2022727150761,654.9326171875,376.3984375
-179.2423911105907,670.1396484375,492.353515625
-22.069406515591254,311.26953125,259.48828125
-44.732442943899514,-208.90625,-146.216796875
339.29963359754765,-49.7109375,93.833984375
-304.6299030928967,-560.84765625,-368.919921875
93.58063732108349,-213.00390625,17.46875
-90.426972970723,-290.455078125,-51.0390625
-243.929222543813,-396.7880859375,-152.1279296875
-73.39952621315933,-164.306640625,85.119140625
201.78194647868804,41.189453125,248.6357421875
-600.8262839862164,-313.5712890625,-104.1630859375
-166.93015666364226,-48.85546875,135.33984375
-249.74886909065026,-106.9033203125,38.8134765625
389.4410118032538,570.6533203125,680.203125
74.09130769474177,396.41015625,458.0166015625
-150.0510663100431,-59.6650390625,-53.5224609375
-5.8527477581264975,-114.1337890625,-166.6826171875
302.24358580302396,227.572265625,283.9013671875
-179.6527832767115,-120.9189453125,-78.8984375
-233.73921141064966,-195.5869140625,-150.6689453125
-33.75450186719718,30.2216796875,33.017578125
-71.29832893838648,46.310546875,-47.2421875
-6.154308646795471,223.02734375,66.689453125
665.5733353239866,1062.560546875,885.490234375
128.22466911400988,763.640625,636.3173828125
-496.385714609416,-331.38671875,-353.45703125
-179.69945599678977,-623.744140625,-544.056640625
164.5440128318296,-373.150390625,-206.958984375
208.6585315549928,-305.96484375,-104.8232421875
-74.1125814289644,-528.755859375,-301.8935546875
394.6455992720148,-116.2197265625,120.470703125
230.490000656544,-88.607421875,130.2451171875
-398.5153781914687,-562.1591796875,-358.5009765625
146.56750896749327,-50.8681640625,143.5458984375
160.610025743792,124.4443359375,281.3037109375
61.58997593789536,166.9306640625,289.2890625
-104.08098588675057,22.5419921875,104.6708984375
-237.97427910118859,18.5673828125,75.9609375
-265.6300608881793,-60.384765625,-40.1728515625
180.99518424460985,202.8408203125,170.9580078125
-10.984517145114296,15.4052734375,-72.734375
90.51171629610326,-14.4111328125,19.1962890625
-157.66160863050754,-294.8974609375,-273.509765625
589.9169994253116,448.736328125,444.33203125
-362.2634962570446,-164.091796875,-263.2880859375
-173.1244395928734,-263.57421875,-406.7939453125
136.59837924016756,-52.3701171875,-203.486328125
-394.7888688555922,-424.46484375,-526.46484375
-123.26542726116895,-376.3603515625,-404.765625
426.7622714768513,107.501953125,147.953125
-193.38588910625003,-281.119140625,-180.423828125
39.03896360714316,-227.2060546875,-65.0703125
-135.3235611156506,-518.052734375,-319.7861328125
311.34161665691136,-231.236328125,-17.671875
133.3991717809913,-258.11328125,-36.4990234375
-311.98687280586273,-648.0634765625,-432.6826171875
121.76487453702612,-270.1171875,-78.2177734375
-67.57312616285344,-151.67578125,20.3232421875
-77.88423207131018,-47.16796875,98.537109375
-361.2055396235173,-299.8486328125,-188.138671875
278.4421522270186,256.419921875,329.5283203125
-169.66065090083794,-7.5869140625,17.611328125
-80.49761168901568,14.0078125,-6.306640625
137.63728583181182,260.9287109375,197.455078125
41.82455976053643,141.228515625,27.0947265625
97.28765301157728,103.2392578125,34.5712890625
-77.84130729767458,-23.40234375,-114.48046875
-145.71512597155743,-120.4951171875,-172.787109375
-4.048840967760043,30.81640625,-77.9541015625
148.03539955461747,142.0009765625,-35.9208984375
430.81727265546215,395.8994140625,199.166015625
42.48874165448615,164.5224609375,-26.08203125
101.01958862190622,230.7421875,117.26171875
-73.09628083417374,56.1259765625,42.53515625
145.1416203328281,107.2685546875,163.5986328125
-99.26802483034953,-205.4345703125,-98.8994140625
103.98870826383973,-151.900390625,-17.11328125
181.0986776199934,-62.7392578125,93.7705078125
16.24150211161941,-205.4892578125,-46.50390625
132.59280253587167,-108.1142578125,31.904296875
-92.96518465265763,-190.5302734375,-64.4228515625
-188.5046907546548,-227.140625,-114.5908203125
65.80926024488508,69.1748046875,165.01953125
-61.24040404027801,44.6650390625,101.42578125
375.81739433033727,580.4208984375,613.29296875
269.0351821720251,587.3046875,576.734375
304.2277449899848,599.7197265625,551.029296875
55.10598291640417,347.9521484375,268.2470703125
71.4787337722446,206.1943359375,91.408203125
219.93814113190638,25.2197265625,275.771484375
11.871769353199852,-130.955078125,157.5263671875
58.918938444589,-37.5419921875,223.76171875
116.390813015596,27.9970703125,164.947265625
251.76907811186175,177.1845703125,92.5888671875
-76.61351776969059,252.841796875,-55.7841796875
302.37631696677636,1009.6201171875,576.5869140625
268.22307640027066,1196.8046875,810.076171875
-396.91854141982185,62.30859375,-159.919921875
-141.96481561204928,-290.28125,-338.482421875
-95.77873528157579,-403.935546875,-312.0703125
-321.75484778984173,-604.287109375,-404.4169921875
117.5990647214694,-199.0009765625,82.2587890625
333.8971067110888,55.3896484375,381.6494140625
-75.42017668751214,-278.2109375,67.8330078125
-18.434758530876934,-281.0400390625,68.353515625
292.1378212477739,99.896484375,438.4052734375
-69.4168119747792,31.166015625,354.2119140625
-140.10668371561223,4.048828125,299.9970703125
-127.06848142995113,179.8681640625,458.2333984375
-79.4797680195552,272.6142578125,517.9521484375
55.489698191260686,343.70703125,545.45703125
135.7044759277196,267.37109375,413.6337890625
49.90901632255736,-17.5439453125,68.5498046875
38.04471823164204,-200.6728515625,47.333984375
87.20271058626713,-70.2080078125,219.9130859375
52.659697451323154,43.4423828125,301.2685546875
7.392032946085237,58.919921875,184.72265625
-182.35742919725817,-157.4033203125,-231.76171875
105.35982272877482,231.1123046875,-10.5693359375
-58.87320286647446,574.076171875,261.1748046875
-144.6845234534885,440.93359375,174.34375
-380.46240019880497,-540.603515625,-667.3671875
-76.0372674468017,-676.662109375,-650.6640625
-364.3604266544571,-955.658203125,-805.703125
549.9674896462839,-147.064453125,88.873046875
-143.6815249373758,-557.203125,-259.25390625
59.687462789177516,-415.521484375,-70.640625
-90.20854652360322,-579.41015625,-224.109375
242.14527109777737,-202.525390625,148.8037109375
-194.39117889199224,-323.390625,17.5986328125
48.97794261569106,-32.9072265625,285.8642578125
-356.1528029528654,-321.7265625,-40.07421875
116.22165837905959,173.4150390625,423.4365234375
88.95561111559437,325.658203125,532.388671875
168.07798891213497,427.189453125,585.2587890625
171.85611640922434,326.8076171875,429.505859375
33.44881670038558,-33.34375,8.275390625
43.88601486862535,-160.7509765625,59.8193359375
83.23680300365959,-35.7333984375,223.8671875
60.28738553315998,50.4404296875,282.4912109375
-76.6972393584274,-102.73046875,7.748046875
115.33793203910864,-78.50390625,-158.1240234375
19.267436851456296,115.3486328125,-99.18359375
51.920302554701266,542.3740234375,284.93359375
128.37810000977697,589.953125,384.93359375
10.505870850560314,-149.07421875,-229.029296875
-374.10583568896254,-889.23828125,-839.611328125
129.00387578308255,-482.935546875,-337.5703125
-253.44000065231376,-518.416015625,-288.01953125
55.998983613453674,-338.142578125,-64.45703125
-79.85195062554521,-425.2138671875,-126.8056640625
233.45846726796844,-125.79296875,173.26953125
-79.61569837662864,-192.2119140625,101.9443359375
152.5979759859656,73.6484375,348.12109375
-242.01585621955383,-149.7021484375,101.240234375
152.6591600129923,139.2099609375,352.0751953125
11.441700033374218,202.1435546875,382.5146484375
244.3750235075986,497.474609375,641.2412109375
324.51019613170683,607.9853515625,708.099609375
142.24205839626666,320.123046875,370.4873046875
42.87486552942937,-38.0830078125,-42.94921875
-149.95382182139474,-347.3916015625,-190.130859375
43.8841374723288,-83.5419921875,118.8359375
79.76037368352627,67.5029296875,248.541015625
54.27913673718649,62.4736328125,119.9189453125
123.31355659112705,98.505859375,-9.7763671875
-41.65666462023364,162.54296875,-61.7158203125
66.01646491970496,603.4716796875,375.29296875
146.75845192857014,753.900390625,597.044921875
-351.92647773095814,-232.080078125,-275.361328125
-226.3131775366055,-678.26171875,-621.041015625
-239.68810816925907,-661.69140625,-517.056640625
91.02884520153202,-269.611328125,-64.1181640625
179.99667728829445,-96.3759765625,144.4345703125
-148.21850201479901,-433.6123046875,-184.6640625
-22.96413646178371,-304.3583984375,-44.5810546875
244.33068808230018,87.7529296875,338.9970703125
-0.3434976637836371,71.041015625,303.8818359375
261.6026355302529,301.6396484375,501.1142578125
102.70090291872475,261.6416015625,426.9052734375
90.60971918721043,283.576171875,413.060546875
129.66618140627725,399.935546875,495.7431640625
178.17274111380902,472.7861328125,530.2099609375
-187.8094174247144,-1.5322265625,9.3125
226.1750750590527,184.68359375,143.44140625
-67.36699887659415,-77.140625,-5.96484375
-131.421367456398,-72.65625,14.9951171875
-58.86827398522473,56.72265625,129.404296875
-129.83900539866045,67.6083984375,53.59375
-106.04560849835798,62.0126953125,-68.5224609375
-93.12316145783552,160.1044921875,-50.068359375
191.4487968829817,701.7041015625,510.3212890625
13.441431108400138,682.728515625,567.09765625
-91.94741866066033,127.224609375,104.412109375
-263.0688804837773,-474.513671875,-419.791015625
117.6744645349936,-267.60546875,-149.16796875
-40.291030573516764,-331.416015625,-162.5390625
321.60246589275084,-37.111328125,169.21484375
335.519454771189,-12.38671875,190.365234375
324.9104190544367,97.974609375,292.751953125
108.13388737173955,107.119140625,296.4345703125
-70.11996255412669,18.658203125,191.7861328125
-49.24972666256872,85.822265625,242.2978515625
-47.39299405121346,98.90625,227.7666015625
-79.58264265293838,64.498046875,160.5703125
78.03561181130499,242.1572265625,304.3310546875
130.20910884016848,353.994140625,377.7373046875
35.47618892852552,174.830078125,151.30078125
-74.69874514385265,52.4892578125,-16.3447265625
75.65239449196815,53.76171875,83.5166015625
208.85492590480862,244.7744140625,259.142578125
112.68641529778688,265.7548828125,228.5126953125
-148.450082257521,70.673828125,-54.6240234375
-61.505426327696114,-11.947265625,-212.0771484375
28.569502477088463,-5.876953125,-229.8837890625
-126.56278796120023,-80.380859375,-242.546875
-355.7638053599094,-372.33203125,-438.21875
106.42268218616664,-161.2607421875,-127.4794921875
-39.04382908628577,-296.3359375,-194.7900390625
214.29693004473847,-86.9677734375,69.970703125
-310.3142853309819,-619.6357421875,-438.7294921875
128.5452002346483,-391.875,-174.365234375
-119.50750926971523,-555.734375,-328.7431640625
-44.56036732386383,-429.0498046875,-197.76171875
-177.59450612295586,-401.93359375,-181.6025390625
-117.41871724260454,-229.3828125,-32.8955078125
-175.42724852849278,-141.232421875,23.7294921875
229.0957064046761,332.9814453125,460.533203125
-180.86721261007733,54.83984375,132.6533203125
-96.88045721098024,87.46484375,126.984375
210.29524476224105,403.1689453125,404.1328125
-9.477068129071995,188.021484375,143.234375
151.9096393414129,235.03515625,145.2978515625
336.5205817711085,397.861328125,368.1298828125
-46.159747852787405,90.333984375,48.474609375
64.94184328248593,150.1728515625,83.1142578125
-510.00842263517006,-345.482421875,-493.013671875
73.66680381025435,-42.2744140625,-222.5625
163.45547309478752,57.1630859375,-145.7294921875
33.734001229277055,3.74609375,-165.857421875
-50.278356246459225,-23.533203125,-121.3720703125
-272.8782690211938,-218.140625,-221.69140625
-132.0865586590735,-200.4794921875,-126.8359375
-156.13399994329302,-308.97265625,-172.72265625
53.868639032027204,-224.201171875,-69.408203125
-222.50654106231013,-488.478515625,-320.2724609375
-156.50453902531808,-514.1806640625,-341.796875
60.491382042719124,-249.1708984375,-75.80859375
53.558042667677,-86.2890625,69.6962890625
-184.59644625142573,-168.623046875,-35.6201171875
85.4475330742589,179.5712890625,289.228515625
-13.688054499629288,317.4873046875,403.1943359375
-199.20072563051508,159.3544921875,204.3115234375
204.4946936314027,523.87109375,532.78515625
-58.18863321670142,386.0576171875,360.865234375
-4.890510893577812,288.8330078125,227.1103515625
-77.11259891266673,87.6474609375,-9.900390625
-36.15924442747382,-475.7900390625,-89.0966796875
59.10271919513798,-370.0693359375,81.5947265625
2.701938443313338,-295.9580078125,143.3095703125
18.585469809073402,-287.8134765625,-37.6015625
205.3739830093582,-170.6142578125,-165.9052734375
182.1913498780359,133.412109375,-121.7880859375
354.5603740392453,779.646484375,372.6787109375
366.430697755186,994.158203125,622.8125
-321.82346941420474,-98.296875,-308.248046875
18.183253249459085,-279.728515625,-318.611328125
-226.04030069528744,-618.173828125,-515.00390625
32.451075677330664,-378.583984375,-165.287109375
23.751097578193367,-391.0078125,-110.03125
140.57068902759238,-290.578125,27.8798828125
153.04391818599652,-153.208984375,189.86328125
84.11146546571399,-80.580078125,272.8212890625
227.27122898876587,118.9423828125,463.4990234375
-93.82908576310183,0.2021484375,333.806640625
-18.529478106760507,139.0,457.09765625
-78.10816881581013,76.4921875,360.23046875
130.35046770848567,324.5517578125,576.55859375
311.5505204302681,509.376953125,714.4970703125
-150.3644835828436,-9.6875,140.0185546875
56.73716126205363,-87.6376953125,5.1044921875
44.71609870868633,-216.46875,46.8251953125
-28.88875347274734,-230.685546875,87.5537109375
-159.96589832195605,-275.9072265625,31.318359375
-45.737709126084155,-222.5888671875,-30.806640625
192.11347058384854,-34.552734375,-38.0498046875
-34.67704475595747,57.28125,-150.0537109375
-114.49241825927129,381.859375,89.900390625
77.77170846666195,549.416015625,289.974609375
-407.3893782682753,-569.240234375,-694.712890625
8.047927999636158,-601.6640625,-572.68359375
-3.155492434336338,-625.958984375,-474.431640625
-62.82987976826735,-597.125,-353.220703125
11.920525533376349,-570.337890625,-267.7412109375
-21.877871095597584,-605.751953125,-269.416015625
285.3027731750026,-227.7568359375,126.84765625
-72.48174242724599,-357.9814453125,-4.890625
140.264333148305,-37.1669921875,309.13671875
20.71500285418915,-18.9736328125,299.8583984375
-82.16411529228753,-24.271484375,264.177734375
182.5471513074517,244.4580078125,493.0634765625
-69.57510342355272,113.91796875,320.3232421875
205.13760963802451,347.2275390625,511.33203125
-186.18390934576382,-185.5703125,-81.73828125
119.11003638365582,-127.5908203125,-82.375
-113.46946784288957,-328.587890625,-81.4912109375
29.310261082066063,-180.2529296875,104.4716796875
-59.18202738103173,-205.3232421875,41.771484375
61.68060335514565,-115.30078125,24.7998046875
-39.99288076713128,-160.55078125,-181.521484375
-151.0629480016014,-46.59375,-219.9345703125
-6.372843338895109,474.884765625,241.115234375
-39.895645481239626,552.2685546875,356.4658203125
-125.90242989237595,-205.546875,-284.724609375
-100.69195695037342,-579.28515625,-525.857421875
99.48635715399541,-412.5546875,-254.798828125
-191.24204976334113,-579.470703125,-350.486328125
-8.048879303012654,-431.4052734375,-157.83984375
276.7784168657945,-118.09765625,173.2080078125
-96.827759397509,-282.388671875,18.3369140625
315.3765623285108,108.0478515625,400.9140625
-30.557795479695415,-6.4345703125,272.216796875
-115.1785233276878,-74.794921875,180.9140625
-65.31608756992136,-34.037109375,191.224609375
282.2986336916438,388.8818359375,582.6171875
229.64159551337798,399.931640625,546.62890625
155.17917632123863,333.376953125,435.8720703125
234.9210552784425,221.060546875,267.69140625
-12.166940547445847,-105.4638671875,-114.283203125
-152.1160474369699,-275.2607421875,-144.484375
65.47332340534558,-33.1064453125,137.3505859375
-14.921139656746163,-39.4423828125,90.11328125
126.38844781197986,133.2412109375,168.4462890625
67.41152481489553,139.3115234375,17.3291015625
-203.43775822311363,102.2353515625,-135.3154296875
-82.29662644163182,566.333984375,334.5146484375
-90.14022785841735,676.8095703125,516.962890625
-456.2042512270491,-195.923828125,-244.6796875
-37.362790431543544,-323.099609375,-262.3125
-314.78806692582657,-618.29296875,-469.365234375
82.22680443349236,-313.0537109375,-106.6640625
96.60550841060649,-209.0732421875,29.9482421875
50.00702036317307,-187.216796875,73.1435546875
32.704303808239274,-207.26171875,51.1845703125
57.14102565523535,-49.4833984375,209.0078125
66.42373766874152,45.560546875,284.556640625
-273.07588168507755,-256.7060546875,-49.0830078125
-89.34597439441495,-111.7607421875,65.419921875
166.3177955244446,311.6337890625,461.373046875
45.74749968556716,292.8095703125,400.8017578125
53.827714797018416,234.1630859375,296.16015625
-198.28230403445195,-105.099609375,-93.4287109375
134.89628476897997,63.6064453125,18.3349609375
-11.142723128819853,-40.0927734375,48.888671875
-147.88850760164678,-151.25,-45.7607421875
7.521846169631317,-5.1611328125,71.5400390625
-113.53223496209466,-1.7666015625,2.65625
45.393867370130465,138.9365234375,34.568359375
-42.673089764522956,173.7978515625,-31.2138671875
155.2409311388783,605.1708984375,411.9794921875
-70.13218224362572,493.8251953125,374.14453125
-276.5155830949916,-141.22265625,-167.080078125
-259.13327656550246,-515.13671875,-445.953125
-127.08311164056431,-554.111328125,-417.8544921875
-70.18069147632377,-483.2529296875,-292.490234375
165.29951717402582,-259.376953125,-34.451171875
-54.13818459926006,-421.0048828125,-184.5751953125
281.0990219090909,-84.30078125,151.7646484375
-72.57776013358489,-215.30078125,7.697265625
-1.8688986469132942,-89.7333984375,117.091796875
329.11735786464305,254.0283203125,422.7197265625
23.379198164760965,100.4853515625,226.6513671875
-293.53982438190724,-126.703125,-29.6259765625
29.363900441574515,159.5078125,223.525390625
195.75246242179855,381.46875,402.2685546875
-101.88263285297216,54.775390625,23.248046875
109.22238489307347,216.0537109375,134.5732421875
-17.907668971134626,47.728515625,59.9296875
67.1327629205789,91.375,96.5048828125
104.5288542051494,159.9033203125,131.3017578125
65.00834595699052,194.0205078125,92.099609375
-22.871207907115604,36.4931640625,-139.14453125
-74.4402366104041,-117.2958984375,-326.0703125
-122.14184405266315,-137.3291015625,-291.447265625
-247.16024861011465,-266.5517578125,-335.7255859375
-94.62631039440748,-254.052734375,-236.166015625
-307.18060944278113,-503.6640625,-414.015625
-79.66787952435334,-394.880859375,-250.015625
3.8097491511143744,-326.931640625,-147.8818359375
36.02666305396451,-313.4248046875,-110.533203125
-40.628208947102394,-402.810546875,-199.6259765625
-100.49797713479893,-377.947265625,-169.4033203125
-55.411862442117126,-231.212890625,-36.130859375
-109.25973119329683,-129.7216796875,44.3466796875
-153.44703951915108,-44.1904296875,108.802734375
-104.79616789377724,21.75,137.337890625
-68.12501612306733,70.103515625,138.75
-203.90510080733657,34.4560546875,63.796875
-184.1600414596087,83.5302734375,75.9873046875
12.500218129338464,188.1982421875,131.5
-139.013012179641,42.6376953125,-61.255859375
-94.21926749841623,-27.537109375,-51.7060546875
90.91014629922938,108.279296875,96.986328125
-139.2364207097562,-86.9404296875,-125.92578125
-117.23812680752599,-91.572265625,-165.6162109375
175.27691338847217,63.265625,-67.9619140625
113.9496561172873,-14.6708984375,-194.365234375
116.80124870375039,22.314453125,-131.685546875
-12.538395866082283,0.1826171875,-87.744140625
147.76405950756634,179.5693359375,173.36328125
97.28199926463458,155.1279296875,200.8623046875
274.6225629827277,243.953125,328.4287109375
105.66094957312635,-0.3603515625,103.1923828125
152.69287559117583,-93.0966796875,26.5390625
454.47668452413564,195.244140625,316.8203125
200.3513699169398,102.1884765625,208.818359375
125.15337386416832,84.822265625,180.8564453125
-46.604176819320855,-8.2177734375,75.109375
13.864111246777611,107.087890625,177.3017578125
162.51195853435274,339.2392578125,387.76953125
49.70628139586188,314.66796875,332.8291015625
61.537700725446484,324.4716796875,310.6982421875
88.59060517057878,367.6240234375,322.3466796875
-150.6434901317807,127.3740234375,49.9267578125
-247.34699784977238,-110.3740234375,-225.7177734375
293.7816287963924,-10.35546875,270.1513671875
-361.31635401832864,-580.8798828125,-229.9033203125
-183.7806188642753,-431.62109375,-67.658203125
-17.391682677571225,-218.7041015625,53.9052734375
-391.65860838133995,-543.1201171875,-474.9384765625
-75.10651825150671,-98.509765625,-249.33984375
-99.25066201807022,442.400390625,103.9345703125
-2.0085190026074997,769.7626953125,411.2080078125
-257.316453448022,164.2861328125,-56.1025390625
-346.2313643924517,-558.2841796875,-606.39453125
-51.20534563384899,-541.0703125,-438.1650390625
-5.588145988804172,-474.935546875,-256.509765625
-380.08414061916665,-797.13671875,-499.7001953125
-213.820160465375,-637.8359375,-280.806640625
18.737477655487965,-377.14453125,9.9833984375
-278.39525177399446,-588.734375,-194.689453125
144.0799124827936,-234.4541015625,150.322265625
197.40700659409777,3.7900390625,368.0146484375
-243.32922847712143,-240.2412109375,98.3203125
52.74616626852185,-9.8271484375,295.865234375
-85.6596820910163,-102.6220703125,158.6064453125
261.90588178854523,189.5400390625,402.7763671875
93.01074016822167,-26.1953125,123.7919921875
32.91631982815852,-308.833984375,-228.662109375
-81.92277128271053,-338.8388671875,-72.9921875
135.33435049670152,-182.65625,117.376953125
-94.69197002997316,-204.421875,72.53125
-57.5732392238242,-66.8349609375,126.94140625
-13.043940613211817,-109.7822265625,-134.947265625
-212.0485501326566,-15.900390625,-217.30078125
-205.33468940637613,398.60546875,111.748046875
-357.10215221719955,324.7548828125,58.3857421875
-355.04714123325357,-255.126953125,-398.359375
-209.46305756173206,-644.8681640625,-642.787109375
-166.7426573152079,-633.5146484375,-507.1181640625
-443.69119217788284,-833.9462890625,-612.267578125
37.75888505337207,-521.912109375,-246.1298828125
-64.66654363208545,-519.3095703125,-209.7939453125
25.076246042857747,-344.408203125,-12.3037109375
32.31182067234113,-297.865234375,28.3740234375
249.39474853630782,77.7099609375,397.1962890625
-253.44327325572704,-177.5302734375,125.7509765625
-338.85692011440915,-354.8134765625,-84.3642578125
-64.71310308145803,-77.4169921875,162.349609375
-151.48467244326093,-97.3671875,96.0361328125
-187.68270661643874,-108.54296875,41.6650390625
-103.19292894605496,-132.369140625,-40.5869140625
-107.20048280455558,-295.5947265625,-277.4765625
-247.38216045053014,-323.4677734375,-123.3056640625
-173.20382471118137,-378.380859375,-110.240234375
-87.3612066011774,-326.18359375,-53.76953125
17.580636930561013,-295.0380859375,-79.7705078125
88.38704624457205,-356.375,-288.8779296875
-201.60618163207073,-478.9072265625,-569.9990234375
-535.9587719706979,-501.36328125,-668.7685546875
-467.40061205259553,-460.0615234375,-635.70703125
-233.87773170783476,-565.662109375,-674.376953125
256.958506577148,-372.3525390625,-367.2958984375
128.0365628571344,-478.8134765625,-363.5048828125
-93.9723684798646,-728.2265625,-539.1240234375
4.292288880278647,-602.3359375,-360.2275390625
-70.21666577330143,-620.453125,-350.5146484375
249.35063122261818,-298.3369140625,-12.048828125
